threat_type,flee_status,armed_with,city,state,latitude,longitude,age,gender,race,was_mental_illness_related,body_camera,year,row_id,has_gun,has_knife,has_blunt_object,has_vehicle,has_replica,has_unarmed,has_other,race_std,share_white,share_black,share_native_american,share_asian,share_hispanic,share_two_or_more,share_missing
attack,car,vehicle,conover,NC,35.71875632857848,-81.24500869234765,33.0,male,B,False,False,2024,5011,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,florence,SC,34.16840286998653,-79.83263487114442,41.0,male,,False,False,2024,5012,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,knife,williston,ND,48.16292866639331,-103.64293153203324,31.0,male,,False,False,2024,5013,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,gun,buckley,WA,47.188567144285585,-122.10431142354584,48.0,male,,False,False,2024,5014,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,salina,KS,38.84971591963708,-97.6158764378978,25.0,male,W,False,False,2024,5015,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,benbrook,TX,32.694983697237895,-97.41618983195475,36.0,male,B,False,True,2024,5017,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,miami,FL,25.770973314566337,-80.20261981677385,64.0,male,,False,False,2024,5018,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,knife,louisville,KY,38.09135463664464,-85.88508374232842,32.0,male,H,True,True,2024,5019,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,devalls bluff,AR,Unknown/Missing,Unknown/Missing,32.0,male,B,False,False,2024,5020,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,not,blunt_object,crestone,CO,Unknown/Missing,Unknown/Missing,40.0,male,,False,False,2024,5021,0,0,1,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,gun,satsuma,FL,29.55519147452647,-81.66748832396043,31.0,male,W,False,False,2024,5022,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,newport news,VA,37.12570837731035,-76.51266716234595,39.0,male,,False,False,2024,5023,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,undetermined,fort lee,NJ,40.84977266889641,-73.96455623237348,25.0,female,A,True,False,2024,5024,0,0,0,0,0,0,1,A,0,0,0,1,0,0,0
point,not,other,fort pierce,FL,27.46342146149119,-80.3026940860898,62.0,male,W,False,False,2024,5025,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,not,gun,san antonio,TX,29.54757379897428,-98.51707420422242,25.0,male,H,False,False,2024,5026,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,not,gun,dyersburg,TN,36.03281788287256,-89.36704802650227,36.0,male,B,False,False,2024,5027,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,not,undetermined,maury,NC,35.479684949702296,-77.58767022598578,54.0,male,B,False,False,2024,5028,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
attack,not,knife,vero beach,FL,27.76732194003323,-80.54786581777877,42.0,male,,False,False,2024,5029,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,knife,los angeles,CA,34.037048517839125,-118.3831479863119,31.0,male,B,False,True,2024,5030,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
move,nan,unknown,littleton,CO,39.577649004792264,-105.0020108352638,50.0,male,,False,False,2024,5031,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
point,car,gun,des moines,IA,41.52580355422553,-93.54407559803184,45.0,male,W,False,True,2024,5032,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,gun,fort wayne,IN,41.28986762786395,-73.90814704743262,31.0,male,B,False,True,2024,5033,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,pueblo,CO,38.31302594356104,-104.63557448474812,19.0,male,,False,False,2024,5034,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,unknown,price,UT,Unknown/Missing,Unknown/Missing,31.0,male,W,False,False,2024,5035,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
move,not,knife,houston,TX,29.771679795044008,-95.20622303813944,23.0,male,W,True,False,2024,5036,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,wichita,KS,37.69376070533605,-97.29897357361357,29.0,male,W,False,True,2024,5037,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,car,undetermined,rosemead,CA,34.059410514639616,-118.08840629279084,50.0,male,H,False,False,2024,5038,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
point,not,gun,lake ridge,VA,38.70212323491913,-77.3032659296534,22.0,male,,True,True,2024,5039,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,gun,chandler,AZ,33.33875206239117,-111.87650625438484,49.0,female,W,False,False,2024,5040,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,unknown,abilene,TX,32.460012656444185,-99.77091635804084,39.0,male,W,False,False,2024,5041,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,not,knife,columbus,OH,39.93477697641955,-83.13189126077667,40.0,male,,False,True,2024,5042,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,clarksdale,MS,34.22855178465951,-90.57145797685128,32.0,male,,False,False,2024,5043,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,not,knife,elk city,OK,35.42177887735443,-99.37283728977104,29.0,male,H,False,False,2024,5044,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,madisonville,TN,35.5181479055095,-84.38052304343576,49.0,male,,True,False,2024,5045,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,gun,oklahoma city,OK,35.39206181360893,-97.4236106398234,47.0,male,N,True,False,2024,5046,1,0,0,0,0,0,0,N,0,0,1,0,0,0,0
shoot,not,gun,pasadena,TX,29.60955052954153,-95.11279566762704,67.0,male,W,False,False,2024,5047,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,rancho cucamonga,CA,34.13169406945734,-117.61611388649084,31.0,male,,False,False,2024,5048,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,bastrop,TX,30.046373376270584,-97.26423380206562,35.0,male,H,False,False,2024,5049,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,stanton,DE,Unknown/Missing,Unknown/Missing,57.0,male,,False,False,2024,5050,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,savannah,TN,35.11173273316852,-88.25653907454057,33.0,male,W,True,False,2024,5051,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,knife,paramount,CA,33.90595882764765,-118.15292732961058,30.0,male,H,False,False,2024,5052,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,nan,gun,gillette,WY,43.854701730389685,-105.3072408070205,55.0,male,,False,True,2024,5053,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,foot,gun,baltimore,MD,39.28820512134105,-76.6409760547112,17.0,male,B,False,False,2024,5054,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,knife,irvine,CA,33.68545616046587,-117.80294541656988,47.0,male,,False,False,2024,5055,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,tahoka,TX,33.16281971369927,-101.80159766881056,31.0,male,H,False,False,2024,5057,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,golconda,IL,37.41454285057377,-88.66607022642953,40.0,male,W,False,False,2024,5058,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,fort worth,TX,32.7968570086698,-97.29221739090774,41.0,male,W,False,False,2024,5059,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,not,gun,houston,TX,29.84969485324795,-95.3949295908542,42.0,male,H,True,False,2024,5060,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,knife,mesa,AZ,33.41486187713019,-111.87447102287918,35.0,male,W,True,False,2024,5061,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,americus,GA,32.11830664283748,-84.16551655977179,45.0,male,W,False,False,2024,5062,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,johnsonburg,PA,41.48676648073148,-78.67351050246647,40.0,male,,False,False,2024,5063,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,replica,onyx,CA,35.68859086132758,-118.22061165443266,25.0,male,,False,False,2024,5064,0,0,0,0,1,0,0,NAN,0,0,0,0,0,0,1
flee,car,vehicle,raton,NM,36.713991582841466,-104.54107007441785,42.0,male,,False,False,2024,5066,0,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,knife,irvine,CA,33.661885163858926,-117.8160629161966,37.0,male,,False,False,2024,5067,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,summit,MS,31.253866483858697,-90.46495373015702,25.0,male,B,False,False,2024,5068,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,not,undetermined,smyrna,GA,33.88792227510327,-84.47365130888927,32.0,male,B,True,True,2024,5069,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
undetermined,other,undetermined,anaheim,CA,33.85598593174036,-117.88905011589684,18.0,male,,False,False,2024,5070,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
shoot,not,gun,palm bay,FL,28.002761088795065,-80.69982532082051,29.0,male,,False,False,2024,5071,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,car,gun,marion,VA,36.82350180846315,-81.47725747656334,65.0,male,,False,False,2024,5072,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,knife,sullivan,MO,38.21416356037444,-91.16945188550108,30.0,male,W,True,False,2024,5073,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,foot,undetermined,phoenix,AZ,33.45108688484017,-112.1175249726262,46.0,male,B,False,True,2024,5074,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
shoot,not,gun,forney,TX,32.68667264834065,-96.45476224106024,38.0,male,B,False,False,2024,5075,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,other,gun,san bernardino,CA,34.133136368359985,-117.28522825594736,54.0,male,W,False,False,2024,5076,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,car,knife,delhi,LA,32.4092603592927,-91.49206769580826,47.0,male,B,False,False,2024,5077,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,gun,corpus christi,TX,27.72178696019347,-97.37977442286774,18.0,male,B,False,True,2024,5078,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,foot,gun,athens,GA,33.938759485689125,-83.32249109624226,26.0,male,B,False,True,2024,5079,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,thornton,CO,39.875901797599,-104.977598219848,46.0,male,,False,False,2024,5080,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,not,gun,alexandria,VA,38.826283073753686,-77.11728024721032,61.0,male,W,False,True,2024,5081,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,knife,fitchburg,WI,43.0232445715048,-89.42969029895923,28.0,male,H,False,True,2024,5082,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,warner robins,GA,32.62041400676029,-83.60558768053353,20.0,male,B,True,False,2024,5083,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,knife,anchorage,AK,61.18166204655574,-149.7903681163113,16.0,female,O,False,True,2024,5084,0,1,0,0,0,0,0,O,0,0,0,0,0,0,0
shoot,not,gun,windsor,NC,35.95414414284712,-77.08062766628268,28.0,male,B,True,False,2024,5085,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,palmetto,FL,27.518326981125902,-82.57171232651395,47.0,male,,False,False,2024,5086,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
move,not,knife,virginia beach,VA,36.78755566372804,-76.14610779436205,61.0,male,W,False,False,2024,5087,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,gun,waianae,HI,21.458430114852717,-158.1636759,60.0,male,O,False,False,2024,5088,1,0,0,0,0,0,0,O,0,0,0,0,0,0,0
attack,car,vehicle,bonne terre,MO,37.91204842244666,-90.52888410229058,58.0,male,W,False,False,2024,5089,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
attack,not,vehicle;knife,alamo,GA,32.250685695178205,-82.88093787116422,31.0,male,W,False,False,2024,5091,0,1,0,1,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,san fidel,NM,Unknown/Missing,Unknown/Missing,,male,,False,True,2024,5092,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,foot,gun,albuquerque,NM,35.080497146010394,-106.64388940009702,44.0,male,B,False,False,2024,5093,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,vehicle,akron,OH,41.04387027963099,-81.57224865574997,54.0,male,B,False,True,2024,5094,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
move,not,knife,st clair,MO,Unknown/Missing,Unknown/Missing,27.0,male,H,False,False,2024,5095,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,roy,UT,41.160893922543515,-112.04705125185194,46.0,male,,False,False,2024,5096,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,gun,chicago,IL,41.85766944604213,-87.66141890526815,16.0,male,H,False,False,2024,5097,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,gun,opelika,AL,32.630470935529964,-85.40030686301407,25.0,male,B,False,False,2024,5098,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,adairsville,GA,34.375026635497804,-84.97857637248299,60.0,male,W,False,False,2024,5099,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,fresno,CA,36.74865996012829,-119.76257331171604,39.0,male,,False,False,2024,5100,0,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,unknown,hialeah,FL,25.86129619994403,-80.29297824100634,30.0,male,,False,False,2024,5101,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
move,not,gun,layton,UT,41.078449618991165,-112.0199753405938,58.0,male,W,False,False,2024,5102,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,alton,IL,38.89320704759423,-90.17526250970282,27.0,male,B,False,False,2024,5103,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,blunt_object,el paso,TX,31.85956555292828,-106.55770807447448,56.0,male,H,False,False,2024,5104,0,0,1,0,0,0,0,H,0,0,0,0,1,0,0
move,nan,unarmed,mustang,OK,35.38132483077531,-97.7245525644324,41.0,male,H,True,False,2024,5105,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
threat,not,gun,weslaco,TX,26.1679669206644,-97.9952946304258,22.0,male,H,False,False,2024,5106,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,gun,lawrence,IN,39.84467707951509,-86.00961558280427,40.0,male,B,False,False,2024,5107,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,undetermined,winter park,FL,28.60765607752248,-81.38490352271937,41.0,male,W,False,False,2024,5108,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
threat,not,knife,sugar hill,GA,34.108562475831235,-84.038373379065,17.0,male,,True,False,2024,5109,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,nan,unknown,el paso,TX,31.75416121918266,-106.31661614407734,39.0,male,W,False,False,2024,5110,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,not,gun,edmond,OK,35.65838526828166,-97.45666986109886,25.0,male,N,False,False,2024,5111,1,0,0,0,0,0,0,N,0,0,1,0,0,0,0
shoot,not,gun,huntsville,AL,34.73914081814657,-86.67805341557423,38.0,male,B,False,True,2024,5112,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,not,other,beaumont,TX,30.05418764071695,-94.10315177501464,41.0,male,H,False,False,2024,5113,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
undetermined,nan,gun,new york,NY,40.78995341999418,-73.94576856067718,62.0,male,W,True,False,2024,5115,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,knife,richardson,TX,32.958153090331145,-96.6977423208522,37.0,male,H,False,True,2024,5116,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,nan,gun,beaverton,OR,45.45557880965014,-122.78505142746356,39.0,male,W,True,False,2024,5117,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,undetermined,follett,TX,36.438631257967195,-100.14162987637846,39.0,male,W,False,False,2024,5118,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
undetermined,nan,undetermined,seguin,TX,29.628552920765745,-98.04243282940983,74.0,male,W,True,False,2024,5119,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,nan,gun,asheville,NC,35.61839310055818,-82.55766672746475,58.0,male,,False,False,2024,5120,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,stockbridge,GA,33.586148512427904,-84.21357661572091,33.0,male,,False,False,2024,5121,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,eastman,GA,32.189456863448285,-83.16752472766989,58.0,male,B,False,False,2024,5122,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,san antonio,TX,29.517628176604426,-98.42638106707103,22.0,male,O,False,False,2024,5123,1,0,0,0,0,0,0,O,0,0,0,0,0,0,0
shoot,not,gun,kent,WA,47.38151102942711,-122.24297166674944,33.0,male,B,False,False,2024,5124,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,not,undetermined,carson city,NV,39.133897091361945,-119.76421196855866,43.0,male,,False,False,2024,5125,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
move,not,unarmed,omaha,NE,41.31789474543712,-96.03405094455096,37.0,male,B,False,True,2024,5126,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
shoot,foot,gun,flemington,GA,31.863140370566267,-81.55868698062767,30.0,male,B,False,False,2024,5127,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,alamogordo,NM,32.931192656961805,-105.9627945821487,41.0,male,H,False,False,2024,5129,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,lewisville,TX,33.03416651217361,-96.996792858411,30.0,male,B,False,False,2024,5130,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,nan,unarmed,coffeyville,KS,37.04042943028683,-95.64226796775742,33.0,male,W,False,False,2024,5131,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,not,gun,chandler,AZ,33.349728885285245,-111.8590990306962,32.0,male,,False,False,2024,5132,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,knife,glenwood,AR,Unknown/Missing,Unknown/Missing,40.0,female,W,False,False,2024,5133,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,kittery,ME,43.08701433751152,-70.7606180805022,37.0,male,,False,False,2024,5134,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,gun,cleveland heights,OH,41.52461783134769,-81.55012320648537,18.0,male,B,False,True,2024,5135,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,nan,gun,beaumont,TX,30.042889815474933,-94.0882950433406,42.0,female,H,False,False,2024,5136,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,nan,knife,orchard park,NY,42.77874654161318,-78.73998439489478,31.0,male,W,True,False,2024,5137,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,not,knife,alexandria,OH,40.11413950459558,-82.61584000079662,54.0,male,W,False,True,2024,5138,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,washington,DC,38.86057943203972,-76.96877524555683,26.0,male,B,False,True,2024,5139,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,foot,gun,desoto,TX,32.61064674866349,-96.85168095338209,34.0,male,H,False,False,2024,5140,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,car,undetermined,idaho falls,ID,43.49681368056304,-111.99898483271208,31.0,male,,False,True,2024,5141,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
undetermined,car,undetermined,sheldon,IL,Unknown/Missing,Unknown/Missing,37.0,male,W,True,False,2024,5142,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
threat,not,gun,glenwood springs,CO,39.5550182,-107.3428189,55.0,male,W,False,False,2024,5143,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,gun,auburn,AL,32.574009105283174,-85.5024221345168,21.0,male,B,False,False,2024,5144,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,new salem,ND,Unknown/Missing,Unknown/Missing,43.0,male,W,False,False,2024,5145,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,roswell,GA,34.04819432311676,-84.33908820708629,37.0,male,,False,False,2024,5146,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,colorado springs,CO,38.83961639618684,-104.76999829285378,29.0,male,,False,False,2024,5147,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
attack,not,unarmed,orangefield,TX,Unknown/Missing,Unknown/Missing,39.0,male,W,True,False,2024,5148,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,not,gun,glendale,AZ,33.61075586640643,-112.1796699485431,37.0,male,W,False,False,2024,5149,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,lincoln city,OR,44.97847119724853,-124.0136521819833,38.0,male,,False,False,2024,5150,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,not,undetermined,fort wayne,IN,41.08776744853963,-85.14555754355646,58.0,male,B,False,False,2024,5151,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
shoot,car,gun,afton,MO,38.56292874989976,-90.35808774720408,33.0,male,B,False,False,2024,5152,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,car,undetermined,covington,TN,35.56043330761453,-89.6721261717445,26.0,male,,False,False,2024,5153,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
threat,not,replica,dallas,TX,32.8603511982202,-96.86918652025052,26.0,male,H,False,False,2024,5154,0,0,0,0,1,0,0,H,0,0,0,0,1,0,0
move,car,vehicle,lafayette,LA,30.28584935740692,-91.98872158737495,27.0,male,H,False,False,2024,5155,0,0,0,1,0,0,0,H,0,0,0,0,1,0,0
point,not,gun,hughesville,PA,41.229603826303865,-76.73184774780917,62.0,male,,True,False,2024,5156,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,not,gun,victorville,CA,34.48959287199629,-117.32260295326724,36.0,male,,False,False,2024,5157,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,westminster,CO,39.83618255088964,-105.02483565962972,32.0,male,H,False,False,2024,5158,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
move,other,vehicle,weslasco,TX,26.18027740519931,-97.97203712203137,23.0,male,H,False,False,2024,5159,0,0,0,1,0,0,0,H,0,0,0,0,1,0,0
undetermined,foot,gun,clarkesville,GA,34.61645643676391,-83.51874874984105,41.0,male,W,False,False,2024,5160,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,san jose,CA,37.2791140338015,-121.823310513788,50.0,male,H,False,False,2024,5161,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,undetermined,littcarr,KY,Unknown/Missing,Unknown/Missing,35.0,male,W,False,False,2024,5163,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,not,blunt_object,thermopolis,WY,43.642697635147215,-108.20685629992444,41.0,male,W,False,False,2024,5164,0,0,1,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,columbus,OH,39.994551477209065,-83.00091980865416,34.0,male,O,True,False,2024,5165,0,1,0,0,0,0,0,O,0,0,0,0,0,0,0
threat,not,gun,austin,TX,30.35251276705263,-97.72322987478586,59.0,male,W,False,True,2024,5167,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,not,knife,youngstown,OH,41.11844310383805,-80.65773866213357,50.0,male,,False,False,2024,5168,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
attack,car,vehicle,richwoods,MO,38.15592214649809,-90.80766052867304,36.0,male,W,False,False,2024,5169,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,saratoga springs,NY,43.14043069938169,-73.84971104549358,48.0,male,,False,False,2024,5170,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
flee,car,undetermined,tyler,TX,32.32888029007483,-95.41899856161804,41.0,male,W,False,False,2024,5171,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,not,gun,tempe,AZ,33.37800688679369,-111.96315700821548,44.0,male,,False,False,2024,5172,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,foot,gun,spring,TX,30.13489857702418,-95.44609523407884,29.0,male,W,True,True,2024,5173,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife,andrews,TX,32.308978465326824,-102.54957401099836,31.0,male,H,False,False,2024,5174,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,knife,brooklyn,NY,40.64193075583677,-73.95840757100918,38.0,male,B,False,False,2024,5175,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,foot,gun,houston,TX,29.950477558767258,-95.40500513411054,45.0,male,B,False,False,2024,5176,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,denham springs,LA,30.45662986764952,-90.95756200976736,31.0,male,W,False,False,2024,5177,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife;knife,east greenville,PA,40.40141745054558,-75.50210900411452,55.0,male,H,False,False,2024,5178,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,unarmed,san antonio,TX,29.431912517136027,-98.48336219582905,22.0,male,H,False,False,2024,5179,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
shoot,not,gun,scio,OR,44.71626959533319,-122.80437366062232,46.0,male,,False,False,2024,5180,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,nan,knife,sumner,WA,47.19783,-122.248762,35.0,male,N,True,False,2024,5181,0,1,0,0,0,0,0,N,0,0,1,0,0,0,0
shoot,nan,gun,olive branch,MS,34.965310601063486,-89.82835999528795,68.0,male,,False,False,2024,5182,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
attack,not,knife,reston,VA,38.94883893857379,-77.35519936585914,33.0,female,B,True,True,2024,5183,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,des moines,IA,41.60630854314323,-93.57361808095813,37.0,male,W,False,False,2024,5184,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,fort wayne,IN,41.05971115711914,-85.13057206933678,59.0,male,,False,False,2024,5185,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
flee,foot,gun,memphis,TN,35.21741649263317,-89.99924712287674,26.0,male,B,False,False,2024,5186,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,foot,gun,north hollywood,CA,34.186675137907635,-118.39644577616862,37.0,male,B,False,False,2024,5187,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
